service	category_one	category_two	category_three	assigned	summary
부동산 중개업소 서비스 개선	지역개발	지역및도시	건설건축 	34000000	186100000
북부지원 활용방안 연구 	지역개발	지역및도시	건설건축 	0	30000000
북서울 꿈의숲 및 서울창포원 유지관리	지역개발	지역및도시	건설건축 	5163690000	11382415000
북악산 스카이길 산책로 및 공원재조성	지역개발	지역및도시	건설건축 	0	0
북촌마을 가꾸기	지역개발	지역및도시	건설건축 	9753673000	54164249000
불광근린공원(은평)조성	지역개발	지역및도시	건설건축 	0	13675000000
불광천 경관조명 설치	지역개발	지역및도시	건설건축 	400000000	2600000000
불암산도시자연공원(중계지구-노원)조성	지역개발	지역및도시	건설건축 	1980000000	89364000000
사계절 꽃길 조성	지역개발	지역및도시	건설건축 	1131000000	16000000000
사능양묘장 캠핑장 조성	지역개발	지역및도시	건설건축 	0	13000000000
사전협상제도를 통한 도시개발의 공공성 증진방안 연구	지역개발	지역및도시	건설건축 	0	200000000
사회서비스분야인력경비(공원 공익근무요원)	지역개발	지역및도시	건설건축 	832000000	1462000000
산림내 이용시설 정비 및 관리	지역개발	지역및도시	건설건축 	271787000	1757768000
살고 싶은 도시만들기	지역개발	지역및도시	건설건축 	0	281010000
삶의 질 분석을 통한 바람직한 도시발전 방향 연구	지역개발	지역및도시	건설건축 	0	200000000
상도근린공원(관악) 조성	지역개발	지역및도시	건설건축 	2469000000	15772000000
상도근린공원(동작) 조성	지역개발	지역및도시	건설건축 	1051000000	100925000000
상암·수색 부도심 육성을 위한 종합발전계획 수립(도시개발)	지역개발	지역및도시	건설건축 	453000000	453000000
생태공원 시설물 보수정비	지역개발	지역및도시	건설건축 	120000000	0
생태도시포럼 운영	지역개발	지역및도시	건설건축 	24669000	38495000
생활주변 자투리땅 녹화	지역개발	지역및도시	건설건축 	1321000000	27765400000
서남권 교육공원 조성 타당성조사용역	지역개발	지역및도시	건설건축 	0	200000000
서리풀근린공원(서초) 조성	지역개발	지역및도시	건설건축 	22460000000	73022000000
서부푸른도시사업소 산하공원 유지관리	지역개발	지역및도시	건설건축 	7470182000	39189182000
서서울호수공원 유지관리	지역개발	지역및도시	건설건축 	0	539116000
서서울호수공원 접근로 설치	지역개발	지역및도시	건설건축 	0	0
서서울호수공원 조성	지역개발	지역및도시	건설건축 	0	12400000000
서서울호수공원 조성(폐기물 수집장 이전부지)	지역개발	지역및도시	건설건축 	0	44907000000
서울 국제 건축문화제	지역개발	지역및도시	건설건축 	280000000	1680000000
서울 근.현대 건축문화 자산 기록화 사업	지역개발	지역및도시	건설건축 	0	0
서울 도심 옛길가꾸기 종합정비계획 수립	지역개발	지역및도시	건설건축 	0	220000000
서울 디자인위원회 운영	지역개발	지역및도시	건설건축 	181000000	944800000
서울 지리적 중심점 조성	지역개발	지역및도시	건설건축 	0	100000000
서울국제자전거디자인 공모전	지역개발	지역및도시	건설건축 	0	700000000
서울대공원 동물원재조성사업 기본설계용역	지역개발	지역및도시	건설건축 	0	0
서울대공원 재조성	지역개발	지역및도시	건설건축 	0	2380000000
서울대공원 재조성(국제현상 공모)	지역개발	지역및도시	건설건축 	0	0
서울대공원 캠핑장 정비	지역개발	지역및도시	건설건축 	300000000	300000000
서울디자인마켓	지역개발	지역및도시	건설건축 	0	0
서울디자인센터 지원	지역개발	지역및도시	건설건축 	560700000	2228500000
서울디자인자산 추가발굴	지역개발	지역및도시	건설건축 	346500000	1890000000
서울디자인자산展 해외순회전(모스코바시립박물관)	지역개발	지역및도시	건설건축 	0	0
서울디자인지원센터 운영	지역개발	지역및도시	건설건축 	1800000000	23151000000
서울디자인한마당 2012 개최기반 구축	지역개발	지역및도시	건설건축 	155000000	310000000
서울디자인한마당 개최	지역개발	지역및도시	건설건축 	0	24724502000
서울상징 해치 종합마케팅	지역개발	지역및도시	건설건축 	216000000	3590000000
서울색 · 서울서체 시민체험 강화	지역개발	지역및도시	건설건축 	195000000	195000000
서울성곽 경관조명 유지관리	지역개발	지역및도시	건설건축 	100000000	700000000
서울숲공원 시설물 보수정비	지역개발	지역및도시	건설건축 	847000000	5218000000
서울숲길 조성	지역개발	지역및도시	건설건축 	0	15450000000
서울시 u-부동산정보 포털 모바일 서비스 구축	지역개발	지역및도시	건설건축 	0	101000000
서울시 부동산정보포털 시스템 유지보수	지역개발	지역및도시	건설건축 	18904000	504596000
서울시 지적역사 사료전시	지역개발	지역및도시	건설건축 	0	24000000
서울시 표준형,일반형 디자인 등록관리	지역개발	지역및도시	건설건축 	0	90000000
서울우수공공디자인 인증제 및 디자인서울클리닉	지역개발	지역및도시	건설건축 	306000000	1594000000
서울특별시 도시관리계획 재정비	지역개발	지역및도시	건설건축 	0	480000000
서울포럼 및 피어(한강접근시설) 조성공사	지역개발	지역및도시	건설건축 	0	57008904000
서울형 그린건축물 기준 구축	지역개발	지역및도시	건설건축 	0	132000000
석면관리 주민감시단 운영	지역개발	지역및도시	건설건축 	0	168000000
선유도공원 유지관리	지역개발	지역및도시	건설건축 	994000000	6024000000
성북구 성북동 환경정비 사업(도시개발)	지역개발	지역및도시	건설건축 	0	1625000000
성산근린공원(마포)조성	지역개발	지역및도시	건설건축 	5431000000	27585000000
성산녹지(마포)보상(도시개발)	지역개발	지역및도시	건설건축 	0	5900000000
세계디자인수도(WDC) 추진	지역개발	지역및도시	건설건축 	0	5990000000
세계유수동물원과 교류 및 동물확보	지역개발	지역및도시	건설건축 	544400000	3688754000
세계측지계 기반의 서울특별시계 및 구계 등록사업	지역개발	지역및도시	건설건축 	110000000	335000000
세운초록띠공원 2단계 조성	지역개발	지역및도시	건설건축 	0	312576000000
세운초록띠공원 유지관리	지역개발	지역및도시	건설건축 	174500000	1315000000
세운초록띠공원 유지관리	지역개발	지역및도시	건설건축 	0	1264568000
세종로 공원 재조성 사업	지역개발	지역및도시	건설건축 	0	2000000000
세종로 주변 한글 브랜드화 추진	지역개발	지역및도시	건설건축 	965000000	3665000000
소단위 맞춤형 정비계획 수립	지역개발	지역및도시	건설건축 	0	40761000000
소월길 자전거도로 개설사업	지역개발	지역및도시	건설건축 	0	5893800000
수도권 연계 광역거점의 전략적 특화 육성계획 수립	지역개발	지역및도시	건설건축 	300000000	600000000
수목식재 사후관리	지역개발	지역및도시	건설건축 	2500000000	18300000000
시 공원 유지관리 및 보수 정비	지역개발	지역및도시	건설건축 	12299000000	82315000000
시민고객 맞춤형 상상어린이공원 조성	지역개발	지역및도시	건설건축 	0	72060500000
시민녹화교실운영	지역개발	지역및도시	건설건축 	40500000	270000000
시민아파트 정리	지역개발	지역및도시	건설건축 	823180000	27867180000
시민의숲 시설물 정비	지역개발	지역및도시	건설건축 	0	1359000000
시민참여 공원운영	지역개발	지역및도시	건설건축 	0	0
시설장비 개선	지역개발	지역및도시	건설건축 	32600000	525430000
시장정비사업 관련 위원회 운영	지역개발	지역및도시	건설건축 	14820000	154290000
시청부근 간선도로변 간판개선	지역개발	지역및도시	건설건축 	0	694500000
식물원 및 동물사 조경관리	지역개발	지역및도시	건설건축 	329814000	3183687000
식물전시 및 축제 프로그램	지역개발	지역및도시	건설건축 	170550000	1182750000
신규 지하철역 주변 도시관리방안 수립	지역개발	지역및도시	건설건축 	0	400000000
신길재정비촉진지구 영진시장~대신시장간 도로개설공사	지역개발	지역및도시	건설건축 	0	20655000000
신도시계획 운영체계 시행을 위한 사업제안서 타당성 검토 및 감정평가	지역개발	지역및도시	건설건축 	297969000	451272512000
신림 재정비촉진시범사업지원	지역개발	지역및도시	건설건축 	0	0
신림재정비촉진지구 신림로, 호암로 확장	지역개발	지역및도시	건설건축 	0	5298000000
신림재정비촉진지구 하천조성	지역개발	지역및도시	건설건축 	165589000	6710589000
신사근린공원(은평) 조성	지역개발	지역및도시	건설건축 	0	8208000000
신정재정비촉진2구역 진입도로 개설	지역개발	지역및도시	건설건축 	0	16021600000
신촌지구일대 지구단위계획 재정비 수립 용역(도시개발)	지역개발	지역및도시	건설건축 	917000000	917000000
실거래가 기반의 부동산시장변화 분석을 위한 가격지수 개발	지역개발	지역및도시	건설건축 	100000000	100700000
쌍문근린공원(도봉) 조성	지역개발	지역및도시	건설건축 	1255000000	91411436000
아파트 열린녹지 조성	지역개발	지역및도시	건설건축 	2002000000	73079000000
안산문화쉼터(연희1지구)조성	지역개발	지역및도시	건설건축 	0	2800000000
야간조명 경관사업(건국대 스타시티지역 문화예술의 거리 조성)	지역개발	지역및도시	건설건축 	0	0
야간조명 경관사업(도림천로(신림교~신대방역))	지역개발	지역및도시	건설건축 	0	0
야간조명 경관사업(백제초기 적석총 주변)	지역개발	지역및도시	건설건축 	0	0
야간조명 경관사업(영등포역 고가차도 상하부도로)	지역개발	지역및도시	건설건축 	0	0
